WGS84_latitude,WGS84_longitude,Database_number,temperature_in_c,pH_robust,redox_potential_in_mV_robust,total_dissolved_solids_in_mmol/L_log_robust,O2_in_mmol/L_log_robust,Na_in_mmol/L_log_robust,Mg_in_mmol/L_log_robust,Ca_in_mmol/L_log_robust,Cl_in_mmol/L_log_robust,SO4_in_mmol/L_log_robust,HCO3_in_mmol/L_log_robust,Li_in_mmol/L_log_robust,K_in_mmol/L_log_robust,Sr_in_umol/L_log_robust,NH4_in_umol/L_log_robust,Fe_in_mmol/L_log_robust,Mn_in_mmol/L_log_robust,F_in_umol/L_log_robust,NO3_in_mmol/L_log_robust,H2SiO3_in_umol/L_log_robust,HS_in_mmol/L_robust
50.14062720577397,8.497003101547792,6,10.5,,,0.2773686735574032,,0.25378223717574605,0.680408845200495,0.388055184012378,0.2527498091594931,-0.2794178194093311,0.8972079712468424,,0.021884450451595452,,,0.3978041644196464,,,,0.4579983048092656,
50.14062720577397,8.497003101547792,6,17.0,,,0.29869342895273554,,0.2630530587112585,0.8716969164670302,0.42209025087386776,0.257071828756731,-0.2983756090524246,1.1137087170340298,,0.3328210131424656,,0.37957938427571736,0.22028857721492753,0.4485098385438177,,0.057601509223072916,0.6999916148714108,
50.14062720577397,8.497003101547792,6,15.8,,,0.2933802003310658,,0.2529042684580783,0.8573752200236668,0.4802569624249472,0.2503574435721722,-0.3045265270739173,1.1581140865520216,,0.43510214107449197,,,0.19205607471737343,,-0.4016417131247023,,,
50.14062720577397,8.497003101547792,6,16.7,,,0.2880946463352689,,0.24465190835107192,0.8407096799137129,0.48816408005504547,0.2516706485928949,-0.2953462895081861,1.118701909322842,,0.3950858121756467,,,0.22387979105653616,,-0.3491175799952301,,,
50.14062720577397,8.497003101547792,6,15.6,-1.1400000000000006,,0.28446640334247525,,0.24690599802081806,0.795275804189923,0.44444678846049535,0.24106682258550674,-0.30915638956876956,1.138679214692185,0.28973804800236463,0.43940331646889697,-0.3218388476391101,0.27790323109670834,0.1706674337199165,0.5075542793393312,-0.43005879868687563,,0.37720039971914304,
50.14062720577397,8.497003101547792,6,15.3,-1.1600000000000001,,0.18421182867498348,,0.1502397987782296,0.649927409819526,0.3181334187378882,0.16224093895955108,-0.27506740325809687,0.9816252956191388,0.045268077230216204,0.2868284067899356,-0.3709781730296566,0.20022605809969393,0.11111923156197702,0.3528190304458572,-0.42041121524772246,-0.22244021138765321,0.2474039778916773,
50.14119387085383,8.49706711145914,6,18.0,,,0.159188570746892,,0.12571287893513014,0.7425281861781752,0.26353663759565726,0.1421920761852113,-0.4078584171221499,0.9512918787873663,,0.26378288306600245,,,0.15453392878246072,,,,,
50.14119387085383,8.49706711145914,6,18.9,,,0.1647398458661212,,0.12980926453468278,0.6315823980672577,0.3672819462083677,0.14925054571826973,-0.4052367520252976,0.9440705788322443,,0.24452370184875843,,,0.14913841176220094,,-0.44991350858018125,,,
50.14119387085383,8.49706711145914,6,19.4,,,0.17715348359810457,,0.14224285986844729,0.622212813902334,0.36055367762460633,0.15970124298525473,-0.33751180173479295,0.9694706335685995,,0.23526385614247197,,,0.1706674337199165,,-0.3491175799952301,,,
50.14119387085383,8.49706711145914,6,18.4,-1.0300000000000002,,0.16330236449137708,,0.12725594736736254,0.6127067465339124,0.3415629568839706,0.14728166181365093,-0.41445035312972384,0.9408882067291818,0.06170962058675227,0.27155380731700385,-0.3563467975012289,0.16516095906049574,0.1383206796957249,0.6058622750486915,-0.47056421064638515,,0.3894327289397571,
50.14119387085383,8.49706711145914,6,18.0,-0.96,,0.1907948795934346,,0.1595483994543665,0.5883175344091164,0.3326828843914489,0.17293147658242386,-0.38840186345838257,0.9353995777765212,0.09408713856002608,0.28736749174037446,-0.3563467975012289,0.20022605809969393,0.1383206796957249,0.43725819934847554,-0.5884255860300518,-0.22244021138765321,0.5486420726729406,
50.14580841441917,8.50183143450997,6,19.7,,,0.5116423680808658,,0.47738298639481774,0.3850592700270964,0.7245400003445934,0.43815886255822806,-0.0974400568296085,1.1104803168790076,-0.3397645281217441,0.9438746555731757,,,0.6056250656320367,0.6255089859307763,,,1.0415220349043586,
50.14580841441917,8.50183143450997,6,17.0,,,0.36809221963290717,,0.34678501754448426,0.15364287535320978,0.5133926999325678,0.32711497667233264,-0.1414532950607212,0.9058728289559036,,0.6506549049754314,,,0.23810035017668285,1.0257817986332156,,,,
50.14134875490427,8.49754111440056,6,23.8,,,0.01826143011265496,,-0.021872380422576457,0.4456746893482187,0.23159437491991125,0.03734697383086335,-0.44562951027449715,0.661283003121501,-0.43186251282441984,0.3088410934068644,,0.00033634895211574745,0.09144852464379792,3.0118155193139597,,,0.8680392334550708,
50.14134875490427,8.49754111440056,6,22.0,,,-0.03534876193063453,,-0.08189271225685381,0.3791968059328522,0.2857118773954812,-0.014304274312676436,-0.47635312611961195,0.680549362951261,,0.06330251167854382,,,0.26062139741959967,,,,,
50.14134875490427,8.49754111440056,6,21.4,,,-0.03476553764055112,,-0.08404149654085281,0.38465196544156893,0.3088169998623034,-0.014304274312676436,-0.45727506864382944,0.6922521077606747,,-0.010880748853794846,,,0.255397725907367,,-0.44991350858018125,,,
50.14134875490427,8.49754111440056,6,23.0,,,-0.06604079100188111,,-0.1115751001860297,0.30301982417560847,0.24888739831478676,-0.0452880236487968,-0.37442810502819035,0.676605541256505,,-0.034064634086279494,,,0.24492536061386372,,-0.6747271579384312,,,
50.14134875490427,8.49754111440056,6,22.6,-1.29,,0.03297110080058048,,-0.008140447504013517,0.40471205872624927,0.3362541314914023,0.044925293212630446,-0.4551830531259036,0.7274832330409129,-0.14789893643480861,0.07601161299822463,-0.4431910919055404,0.06352016611796686,0.2501657225126471,0.6339274873130929,-0.690628641031612,,0.5521843912983464,
50.14134875490427,8.49754111440056,6,19.8,-1.3600000000000003,,-0.04158273139138329,,-0.09653453156843583,0.3639556456050451,0.3181334187378882,-0.019651219997727534,-0.46923410966051377,0.6719767839503373,-0.2561483768445576,-0.005836731923247617,-0.5218314577491624,-0.10642715011067323,0.26583676354394015,0.6339274873130929,-0.7239844513807806,-0.22244021138765321,0.729296916939935,
50.14579750588317,8.501383859284152,6,33.0,,,0.5628801033819281,,0.5222195299037169,0.5562295791241952,0.8371457511544252,0.4770163213159132,-0.04158804301959713,1.2409275041693872,,0.9615074585474573,,,0.8347066458741735,0.5216058815392884,,,,
50.14579750588317,8.501383859284152,6,30.7,,,0.5347022776422314,,0.5003850118153268,0.40273357077468674,0.7365334595177248,0.45600270730548326,-0.06490899463612626,1.1591225026226837,,0.9086246841372561,,,0.6767345642003356,,-0.039512404803028645,,,
50.14579750588317,8.501383859284152,6,30.9,,,0.5337772201634682,,0.49649163322527473,0.37300474666077943,0.7285703281878713,0.4587806408063388,-0.09632672236024663,1.142127232326914,,0.8914691184567483,,,0.6210933318620973,,0.07095201711715626,,,
50.14579750588317,8.501383859284152,6,31.3,-1.0899999999999999,,0.5288179217124793,,0.4941485806704755,0.3778258611484901,0.7180221444139496,0.4510585871662082,-0.05724333137275673,1.1275326028055854,0.6319210604461073,0.9294648614029801,-0.04483390173269905,0.5483216820092506,0.6536653093080216,0.28238302736264453,0.04061714895329601,,0.5379512808077411,
50.14579750588317,8.501383859284152,6,30.9,-1.0600000000000005,,0.5267367680248913,,0.49742347494534644,0.36605506434010804,0.7122474605786168,0.4462483611099573,-0.07006048278723999,1.1108397478838625,0.5380403753996265,0.9149456030961745,-0.06048808009456368,0.5483216820092506,0.6582921579951654,0.21188323856528277,0.05978471464256843,-0.22244021138765321,0.4449079588020523,
50.14270574327893,8.499499417155107,6,16.2,-1.2400000000000002,,0.4401894292858216,,0.4142685279746255,0.23494909960444102,0.5710034968234133,0.38403075831153777,-0.16602564149089918,0.9571060123625913,0.23208154301878312,0.7650428813433797,-0.11640154126633238,0.46950761725153195,0.27624268497724974,0.3528190304458572,0.1770682204408717,,0.6108414629759189,
50.14270574327893,8.499499417155107,6,17.7,-1.0600000000000005,,0.44248713638393256,,0.4161319121343632,0.22894257997317974,0.5721073788517962,0.3859689503530381,-0.18568347073053393,0.9624313096889441,0.5136700336665129,0.7382372912964139,-0.11497478547458644,0.48109888921448757,0.28143329264772793,0.18366543715551986,0.09258562363506911,-0.22244021138765321,0.8116884416477398,
50.14400797953866,8.501276532107115,6,21.0,,,-0.5185159400836886,,-0.5467792764093401,-0.18780361656370528,-0.17375577141071694,-0.40047524464523354,-0.5101644286619187,-0.15066264001619395,,-0.3111119815525513,,,0.06767582994652642,0.28238302736264453,,,0.9150812398268882,
50.14541070107006,8.501331915003588,6,13.5,,,0.40018347353320466,,0.3762541671448434,0.17299270255337976,0.5624197822748169,0.3548698441189232,-0.23265664845610462,0.891860678650939,,0.6630208092922357,,,0.5881946724967725,,,,0.6538201103772711,
50.14541070107006,8.501331915003588,6,15.0,,,0.19007348218651238,,0.18437930262336694,-0.06427824589128117,0.23815055267497828,0.1890599971808462,0.015631261717882188,0.5913069546561159,,0.43940331646889697,,,0.3633850316516348,,,,,
50.14541070107006,8.501331915003588,6,14.0,,,0.19394275383371531,,0.18535669881660927,0.00487884713940466,0.2817535039447759,0.19299400365553407,-0.00793148336436192,0.606005633807986,,0.36700450902103127,,,0.39860498321798793,,0.13655679013675218,,,
50.14541070107006,8.501331915003588,6,17.6,,,0.44550920104323366,,0.4170590450133893,0.21763878825844835,0.5721073788517962,0.39251848604131884,0.003936494564734472,0.9476903350570748,,0.7299802717343818,,,0.5929147306288451,,0.1525173172324163,,,
50.14541070107006,8.501331915003588,6,16.3,-1.29,,0.46910933760944507,,0.44214517848786455,0.2666249964426751,0.5989304012280872,0.40478895939441534,-0.15637466102111916,1.0090703413976987,0.43821402275971544,0.8348139626504818,-0.08962400859248677,0.4922028859577957,0.7897081874025145,0.2400908157632966,0.07826462679021147,,0.6538201103772711,
50.14541070107006,8.501331915003588,6,15.7,-1.2599999999999998,,0.5188455572346599,,0.49035906925456496,0.31672649162452315,0.6858280263478401,0.4420785514549716,-0.0874752988550971,1.058676756574996,0.5136700336665129,0.8979544341083433,-0.05940581232067953,0.5483216820092506,0.7941471945525078,0.18366543715551986,0.1234224999673522,-0.22244021138765321,0.5486420726729406,
50.14184223105085,8.497312125866532,6,21.6,,,0.5095255784350076,,0.4741705105444691,0.36981708196941726,0.7104184997512522,0.43803292070767225,-0.10988044728810908,1.067511613872504,-0.2952470380387408,1.060004562705719,,,0.27754110712652696,,,,1.0944402740694437,
50.14184223105085,8.497312125866532,6,21.0,,,0.5091439480731864,,0.4766333121376254,0.3583239510824128,0.6970800025780675,0.43808330577406296,-0.07437883351697787,1.0713191040889467,,0.9149456030961745,,,0.5597307973150377,,,,,
50.14184223105085,8.497312125866532,6,20.2,,,0.5199694651713144,,0.4881570114588677,0.3785116935388426,0.7021878495296784,0.44656412027118847,-0.07567888986521634,1.0697985374349654,,0.8871101661670605,,,0.5068967359087424,,0.13330447743669932,,,
50.14184223105085,8.497312125866532,6,21.0,,,0.5054827154318597,,0.47214412542840134,0.31446194565559776,0.6560556448352606,0.43833506466820676,-0.09100414402568843,1.055189736285839,,0.8371753149182228,,,0.43345078754576244,,0.24962859842820032,,,
50.14184223105085,8.497312125866532,6,20.9,-1.2300000000000004,,0.49644407413048086,,0.46441391133203225,0.33456541340012314,0.6652689477866687,0.42727738582249886,-0.10078937157600772,1.051295241767144,0.5259022883512932,0.878305590960547,-0.055133892182847984,0.5002349420312905,0.46302679826548765,0.38097559752087656,0.20619777411559725,,0.7444351390500773,
50.14184223105085,8.497312125866532,6,21.1,-1.2599999999999998,,0.4951990643621765,,0.46597685756857893,0.31446194565559776,0.643815006081162,0.4251281840141295,-0.10527701335717395,1.0497314917147194,0.4763933632039533,0.8488579073612366,-0.08103290635919595,0.5253709070344892,0.443339117689582,0.19777561635008759,0.22016729949052644,-0.22244021138765321,0.6407607890302391,
50.15860112048738,8.501726661732416,6,12.5,-1.5600000000000005,,-0.480326166958568,,-0.6132705598267879,-0.13860725185859463,0.0,-0.4550558270796753,-0.5333968548677146,0.15495818304566267,-0.424943594319807,-0.3028136878456795,-0.8076589995937022,-0.595936315482076,1.0336064227177864,2.3682250446310187,-0.357508085472443,-0.22244021138765321,1.9730663384901252,
50.14135714026239,8.497401136987465,6,23.1,,,0.11422169513215158,,0.07544651800409877,0.5757723833695776,0.35338874748401883,0.1053757124783682,-0.42773187428848947,0.8889270489078304,-0.053981536470133824,0.15928414393870494,-0.5148992851220046,-0.5844866143787304,0.16658777797778276,0.7236682366822159,,,0.6750589153040983,
50.14135714026239,8.497401136987465,6,21.0,,,0.13750778550617102,,0.09101498085382588,0.6064527096824791,0.4336143400918632,0.12872504819955344,-0.40021406765777107,0.9044359502739218,,0.2213658072943768,,0.3001853362510338,0.2700030942879274,0.5075542793393312,,,0.6902701989876945,
50.14135714026239,8.497401136987465,6,20.8,,,0.060754324795451294,,0.01738040167989353,0.46625001362566443,0.3772052388041568,0.06944085172238645,-0.42712642565970554,0.7824129967330863,,0.08117498045657805,,,0.27624268497724974,,-0.6297712990082543,,,
50.14135714026239,8.497401136987465,6,22.7,,,0.06643441053930745,,0.02063304892248311,0.4412066958514722,0.3853247396714016,0.07702061682192313,-0.3820199308545458,0.7841166151397203,,0.0913829690066006,,,0.33289256170863035,,-0.60184214256043,,,
50.14135714026239,8.497401136987465,6,22.7,-1.2800000000000002,,0.12752378312718324,,0.09082068446255197,0.5074667378282414,0.3820929695140634,0.12303002346103248,-0.41445035312972384,0.8387012592348303,-0.005110959809815339,0.2115338743494632,-0.3761010470847222,0.12471884395459966,0.22915385575554095,0.6058622750486915,-0.6443250036152192,,0.5089628964009304,
50.14135714026239,8.497401136987465,6,20.3,-1.2599999999999998,,0.04909544604643199,,0.005300311541789697,0.42672548205299227,0.3450706757549547,0.06251454414575895,-0.4345579125664642,0.7317676563565586,-0.16669212340937428,0.09929502281189803,-0.4360819881340398,0.03442851067785293,0.255397725907367,0.6058622750486915,-0.6593018422466208,-0.22244021138765321,0.729296916939935,
50.14134784805574,8.497331289398987,6,21.5,,,0.24353313225620596,,0.20121460900457327,0.7503296448643394,0.49851340126185095,0.21285824194026634,-0.3520748781146487,1.0709392651369323,,0.33718504444558056,,,0.255397725907367,,-0.550153052987003,,,
50.14134784805574,8.497331289398987,6,22.4,,,0.26170761016811056,,0.2173578453800855,0.7580389427611445,0.4933658991699866,0.2283135010802394,-0.23598718975025446,1.109760912972648,,0.3717678544843721,,,0.24492536061386372,,-0.3491175799952301,,,
50.14134784805574,8.497331289398987,6,22.0,-1.0899999999999999,,0.25547310478763585,,0.20850275060535456,0.8095953222319755,0.5173515382869025,0.21587427160959904,-0.3569886523478495,1.137987613614113,0.23208154301878312,0.3950858121756467,-0.3427053402019414,0.23117760240320742,0.22915385575554095,0.6479563002566602,-0.550153052987003,,0.4979072045125562,
50.14134784805574,8.497331289398987,6,20.1,-1.1600000000000001,,0.2795428107211165,,0.2354524988036027,0.7843261261475485,0.5173515382869025,0.24178132669841038,-0.3267605954360783,1.1108397478838625,0.15691336681599846,0.4176137032860351,-0.285642854900235,0.25222209154728875,0.20800652595164767,0.5075542793393312,-0.503180553585288,-0.22244021138765321,0.6407607890302391,
50.14247551023934,8.498228790751984,6,12.3,,,0.45824112357897046,,0.43301713806121894,0.2470503717012501,0.6351590805591818,0.3983767076334285,-0.13213861129208163,0.9948457946521062,,0.5343307979768475,,,0.5881946724967725,,,,0.9046120572609919,
50.14247551023934,8.498228790751984,6,16.0,,,0.42208771040506426,,0.3972556388777973,0.622212813902334,0.4695128974387859,0.3737518535305424,-0.13741456148621173,0.8835173009459172,,0.6412271842751412,,,0.20800652595164767,,,,,
50.14247551023934,8.498228790751984,6,18.7,,,0.4800148219433827,,0.45268202249149997,0.30685619846483964,0.6504438619946306,0.4153238696034101,-0.30222158884702643,1.008655981960177,,0.8228797560441868,,,-0.0169973806338024,,0.2005021435207695,,,
50.14544696052661,8.501401489271935,6,15.0,,,0.4859896006399124,,0.46025657747645327,0.20327285621468144,0.6412341496203572,0.4207681983256799,-0.06907054533851092,0.9927299025995662,,0.6481538868877297,,,0.8338302304437009,,,,0.6667373952767564,
50.14544696052661,8.501401489271935,6,14.0,,,0.2788841150980649,,0.2652716799842752,0.08052143787263193,0.3639292906368378,0.2599999477256307,-0.032208142314575576,0.7157231354520418,,0.5162458263158829,,,0.46302679826548765,,,,,
50.14544696052661,8.501401489271935,6,13.0,,,0.3042258166781211,,0.2890824008708122,0.09549865863207938,0.39804403146586953,0.2801637331554422,-0.02811061230770471,0.7450684272826835,,0.5162458263158829,,,0.5020511720866233,,0.1234224999673522,,,
50.14544696052661,8.501401489271935,6,17.5,-1.33,,0.3229618682114946,,0.3064463394371776,0.08160271349233385,0.39013301396944866,0.2936784843975981,-0.015942259089270237,0.8249047588884442,,0.5007899613201682,,,0.47771539882131864,,0.1525173172324163,,,
50.14132835603684,8.496981769399016,6,21.1,,,0.11806144506639075,,0.09678298261790186,0.372313099358503,0.3326828843914489,0.11478805785155519,-0.4345579125664642,0.8542967374675714,,,,,0.15453392878246072,,,,,
50.14132835603684,8.496981769399016,6,20.2,,,0.13044212163387378,,0.09621141917130668,0.5629813394493305,0.34855361171693483,0.12021442795285298,-0.41843170227115356,0.9073068291132961,,0.18692560669654745,,,0.1383206796957249,,-0.4601353918410011,,,
50.14132835603684,8.496981769399016,6,21.4,,,0.1346242948124538,,0.09659258909379133,0.5783007804378653,0.3450706757549547,0.12679655428818365,-0.3447602566062322,0.9082612357247597,,0.19687846094844283,,,0.14913841176220094,,-0.3491175799952301,,,
50.14132835603684,8.496981769399016,6,20.3,-1.1100000000000003,,0.11701457087935473,,0.08293791256460267,0.530676802294042,0.32363991236124573,0.1093358808588727,-0.44137414303461514,0.8705657179564618,-0.05715296842249831,0.19192065516101672,-0.36598219067098686,0.11356104010131439,0.12746715392663344,0.6619825856228033,-0.48120851698168077,,0.30539832526297006,
50.14132835603684,8.496981769399016,6,18.5,-1.1600000000000001,,0.10561548524940799,,0.0664848567096307,0.48805362053882984,0.3181334187378882,0.10515968242904945,-0.4345579125664642,0.8512047058264867,-0.11097149402318694,0.17872776320321848,-0.3563467975012289,0.08972366851510535,0.143734005180265,0.6479563002566602,-0.4601353918410011,-0.22244021138765321,0.33123878617720615,
50.28821015089132,9.3671550309834,6,12.3,,,0.7054945567235799,,0.6362321657396574,1.40122594686028,1.1139995384035135,0.5823116103982737,1.6229962768270507,1.402988806665381,,1.6097921102270287,,,1.7094568237604246,,,,0.8966991601962677,
50.28821015089132,9.3671550309834,6,11.3,-0.8600000000000003,,0.6677011800959352,,0.6087363599231832,1.3203263329271775,1.0472313347469389,0.5630375886770873,1.5442799374128473,0.9408882067291818,,1.223190438290458,,-1.1693044953891432,1.377787402012572,,,-0.28378750310682893,-0.30775292320689845,
50.28821015089132,9.3671550309834,6,12.0,-0.8600000000000003,,0.6527181817695659,,0.5916607706804489,1.318218306902046,1.0417330615066902,0.5523502533716892,1.4987843176274982,0.9399763528351748,,1.160433195871567,,-0.056434581636358803,3.433768636255928,1.983086522666724,,-0.28378750310682893,0.015942508052328268,
50.28821015089132,9.3671550309834,6,11.8,-1.3600000000000003,0.7139843572518094,0.5953215330458442,-0.4849666343093256,0.5464386039633906,1.1194498441626497,0.8900454120241048,0.5069432140162237,1.3853365823838217,0.8506880661865751,,1.0827105248953675,-0.1012362462289409,0.06352016611796686,1.0087703863493516,1.4573321473460075,-1.3482719924537605,-0.22244021138765321,-0.22327624064397492,
50.28983186335932,9.36604493860574,6,10.0,,,0.6711533796269133,,0.6120815215396596,1.3187053791722787,1.0244201157638557,0.5600874686237525,1.5551197344970689,1.1721042505752666,,1.3252887759119,,0.22443187662879446,1.7395215329251332,,,,0.7015521598251809,
50.28983186335932,9.36604493860574,6,11.0,-0.96,,0.592499710503437,,0.5438823560330968,1.0954473445219746,0.8940213263991541,0.5061964596374052,1.3825300326711174,0.7715282238453888,,1.082873444130564,,,1.2859168650093995,1.623743749683967,,0.2579613085471657,0.11961622692116476,
50.28956216898813,9.36604286605784,6,14.2,-1.0600000000000005,,0.07365169704024534,,0.08193702164123105,0.03689017055569961,-0.02158105388282141,0.0972434313965063,0.4204442391362995,0.2064704549145855,,0.36700450902103127,,-1.1693044953891432,-0.06391135974766271,-0.08491502964169778,,5.404589420269117,-0.6720598376112127,
50.28956216898813,9.36604286605784,6,13.0,-1.0600000000000005,,0.0989964147142487,,0.10112721334384273,0.09444018179477227,0.05268571084129867,0.12521820366985723,0.4414167402752782,0.10970868210030324,,0.4251025620124748,,-0.4111846650305856,-0.018701972998278204,0.014143504473091777,,2.7313082814281673,-0.23419862221703971,
50.29061905483406,9.372926981686849,6,12.0,-1.2599999999999998,,0.0841012801129915,,0.07503590006958863,0.2141209372714789,0.20306465305149826,0.1306954039425777,0.2904192619765952,-0.2321742403547881,,0.2381714338894847,,-1.1693044953891432,0.24754658804509416,0.42319136313270755,,2.30378877195263,-0.4066045631729225,
50.29061905483406,9.372926981686849,6,13.0,-1.1600000000000001,,-0.7070657245503801,,-0.6525281064388058,-0.37220788225287715,-0.43639865634580893,-0.4714151499422643,-0.4584629730057233,-0.9538101134546415,,-0.3606265088389448,,-1.1693044953891432,-0.10274794290484764,8.88001480554468,,2.337190296900054,-0.37839643719264476,
50.28363242427002,9.364874858400436,6,21.8,-0.96,,1.0393763986402211,,0.9592980009875385,1.3756306483787801,1.5180547133503683,0.8459360552134746,1.9169274249242851,1.558345776545059,,2.056125161270457,,-1.1693044953891432,1.076622076304659,,,1.1491997385933759,,
50.28363242427002,9.364874858400436,6,22.5,-1.1600000000000001,0.5827834904847854,1.0385846118634132,-0.22775827676358246,0.9644660947251046,1.369428564585907,1.4837089048461458,0.8406418329304468,2.088118088182249,1.502532887223108,1.9991424640785767,2.0736092619096422,0.17107882078653794,0.5080299836680685,1.2912582856325983,5.32978761001408,0.43188889560833366,-0.21020620548113858,-0.3448055742413541,
50.28363242427002,9.364874858400436,6,21.6,-0.9800000000000004,0.3847077532210431,1.0509048975516042,-0.4849666343093256,0.9753355670601652,1.3954799571225043,1.5174069384991127,0.8493375003799335,2.1505955195104383,1.55715247150577,1.1265618882345672,2.122438953416174,0.19415166058795913,0.5253709070344892,1.3666296028321918,5.131402885520963,-0.19863009574984183,-0.22244021138765321,-0.6234898982295238,
50.28363242427002,9.364874858400436,6,18.2,-0.96,0.3894460130464415,1.0571255337826215,-0.31244977073141605,0.9827743593612263,1.3853011069138097,1.5095665110915892,0.8538363116003599,2.1370047101114986,1.4833592172773136,1.6821006623408974,2.1672894030809853,0.16935000749288848,0.5483216820092506,1.3591699286117358,5.197587314257795,-0.21121106844040927,-0.22244021138765321,-0.6523928740893581,
50.28363242427002,9.364874858400436,6,18.5,-1.04,0.6325127506122542,1.0505844318617799,-0.3723487697893746,0.9753355670601652,1.3598992354941595,1.4869947121118126,0.8542446470566408,2.1432851243655144,1.0111385483273976,1.9991424640785767,2.1155805287514626,0.17347453323028647,0.5253709070344892,1.3591699286117358,5.06516214206507,-0.2719684091635133,-0.04015519126311492,-0.78646622925273,
50.28363242427002,9.364874858400436,6,16.8,-1.1100000000000003,,1.0665807650733907,,0.9929699120280416,1.349145290440882,1.481796536980511,0.8622618297503393,2.1042714282933876,1.4958488878158174,,2.1425997414750553,,0.5483216820092506,1.3591699286117358,,,-0.08043764763046322,,
50.28858692826307,9.361685439226262,6,23.4,-0.9100000000000001,,1.042113938895734,,0.958931132100012,1.3983592759458918,1.4809248203542384,0.8440029313240678,2.058437161231894,1.502740759847571,,2.5217115131538472,,0.7345195505216653,1.0459542778142095,4.666529683760005,,,,
50.28858692826307,9.361685439226262,6,20.0,-0.96,,0.9236078441964125,,0.8549143210614993,1.4672752201687687,1.3417214648277032,0.7541289013746845,1.9573785691047907,1.3489117346915886,,1.829758325279536,,-1.1693044953891432,1.8660689244257984,2.751467592355837,,-0.28378750310682893,0.48112827424909643,
50.28858692826307,9.361685439226262,6,19.8,-0.8100000000000005,,0.9202137642824079,-0.22775827676358246,0.852415918753717,1.4720401353756833,1.332611947549486,0.7507729418026773,1.9487568964082127,1.4015538402275944,,1.7779934487268214,,-0.3389569833877257,1.9463438274267348,,,-0.28378750310682893,-0.24176645434975638,
50.28858692826307,9.361685439226262,6,22.0,-0.9699999999999998,0.48383674223417195,1.0676073692519013,-0.46316833262840695,0.9915823541610652,1.4083380120066424,1.4999232144724763,0.8641057578824868,2.1992213197594896,1.4528203725064952,1.79501429865201,2.097055998488103,0.17279294250878313,0.5253709070344892,1.3591699286117358,5.06516214206507,-0.28650154284117396,-0.22244021138765321,-0.4802030204039233,
50.28858692826307,9.361685439226262,6,23.7,-1.25,0.555632113318804,1.0644855374746804,-0.46316833262840695,0.9929699120280416,1.353775839906806,1.46586481386423,0.864222951984857,2.135083468129285,0.6719767839503373,1.984716656947494,2.1121246056196954,0.17313402576379622,0.5483216820092506,1.2836250194434047,4.399636174533314,-0.29392480463679793,0.07993178610393566,-0.7227010551905109,
50.28892622416593,9.36814280025713,6,13.5,-1.0600000000000005,,0.09243808523515179,,0.1018760029402967,0.017395743538409145,-0.047239140443819175,0.1093358808588727,0.422077140797259,0.3136984082706154,,0.33748495901869363,,-1.1693044953891432,0.23752219713499556,,,-0.28378750310682893,0.5440212066896492,
50.28892622416593,9.36814280025713,6,12.3,-0.8600000000000003,,-0.023902236380891142,,-0.0013406602532990862,-0.08990355323375154,-0.21650954327558938,-0.005720057763449305,0.23792710780023196,0.419883990867199,,0.1234475535649118,,-1.1693044953891432,-0.0022612349592685257,0.056558607200605265,,0.2383029473111139,0.7596798766200886,
50.29044420855266,9.371382027963142,6,19.5,,,0.7744387921608337,,0.6925368220642357,1.7168451051571731,1.286688527145425,0.6510631634799523,0.4722092996136794,1.2893843447766584,0.4763933632039533,1.3050044893967874,0.07333623261559277,0.25222209154728875,1.1827414402001977,0.0,,,-0.38406252014696846,
50.29044420855266,9.371382027963142,6,16.0,-0.7599999999999998,,0.7720653666497693,,0.6980570231334038,1.5201369732325756,1.2371891295103805,0.6382581651308795,1.8052264289361135,1.0992474818457407,,1.399342989834306,0.848387999570687,-1.1693044953891432,2.618151715782703,2.505314062687941,,-0.28378750310682893,0.12215908322282637,
50.29044420855266,9.371382027963142,6,16.0,-0.96,,0.7628276624138155,,0.6936821279103167,1.5114979358566725,1.236330087374802,0.6341390696040146,1.799816529761596,1.1338239157450647,,1.3560633927295722,,-0.23566782906068345,2.7232914432502104,3.1871612908063938,,-0.28378750310682893,-0.2077492326400088,
50.28722393177667,9.36630553130069,6,12.5,-1.2599999999999998,,0.6323010724308574,,0.5482844257773773,1.732699207053647,1.0361727715879674,0.5445001738808258,1.3936977304176017,0.7881888323865639,,1.3499867479455514,,-1.1693044953891432,1.1669417644836027,,,-0.1817059032032121,0.12722852078322902,
50.28722393177667,9.36630553130069,6,12.4,-1.33,0.6760832715462255,0.6072670781487346,-0.33378354382603226,0.5446713442566262,1.2342704995557472,1.000501920416574,0.5229571750761755,1.3181601046716067,0.7119689186763228,0.3453603842714188,1.1795801794064875,-0.055133892182847984,0.13542442938851562,2.4053411964036693,2.2308941956943786,-1.1570518830641103,-0.22244021138765321,-0.5407758395594069,
50.28722393177667,9.36630553130069,6,12.8,-1.4800000000000004,1.1496795807963174,0.6120753394930685,-0.46316833262840695,0.5472205408502503,1.2578520836452387,1.0159784883122522,0.5260639130158844,1.3509912554946595,0.7778500918005151,0.4763933632039533,1.1976431534339973,-0.05303138757361164,0.13542442938851562,2.322881690593458,2.3682250446310187,-1.0827982179831843,-0.08043764763046322,-0.6140097938023064,
